date,close,high,low,volume,code
2017-09-12 11:30,8.72,8.72,8.7,1302.0,000529
2017-09-12 13:05,8.7,8.72,8.7,440.0,000529
2017-09-12 13:10,8.72,8.72,8.7,476.0,000529
2017-09-12 13:15,8.71,8.72,8.7,622.0,000529
2017-09-12 13:20,8.77,8.78,8.71,2957.0,000529
2017-09-12 13:25,8.76,8.77,8.74,907.0,000529
2017-09-12 13:30,8.76,8.76,8.75,630.0,000529
2017-09-12 13:35,8.75,8.77,8.75,499.0,000529
2017-09-12 13:40,8.76,8.77,8.75,592.0,000529
2017-09-12 13:45,8.77,8.78,8.75,947.0,000529
2017-09-12 13:50,8.77,8.78,8.77,347.0,000529
2017-09-12 13:55,8.77,8.78,8.76,399.0,000529
2017-09-12 14:00,8.77,8.78,8.76,427.0,000529
2017-09-12 14:05,8.77,8.78,8.76,544.0,000529
2017-09-12 14:10,8.74,8.78,8.74,1128.0,000529
2017-09-12 14:15,8.76,8.76,8.74,741.0,000529
2017-09-12 14:20,8.73,8.76,8.72,843.0,000529
2017-09-12 14:25,8.73,8.74,8.72,432.0,000529
2017-09-12 14:30,8.73,8.74,8.72,283.0,000529
2017-09-12 14:35,8.73,8.74,8.72,387.0,000529
2017-09-12 14:40,8.7,8.74,8.7,695.0,000529
2017-09-12 14:45,8.7,8.72,8.7,500.0,000529
2017-09-12 14:50,8.7,8.71,8.69,1203.0,000529
2017-09-12 14:55,8.69,8.7,8.69,1236.0,000529
2017-09-12 15:00,8.7,8.7,8.69,344.0,000529
