date,time,open,high,low,close,volume,total,code
2016/01/04,09:35,171.39,171.39,171.38,171.39,2038.0,2062500.0,000022
2016/01/04,09:40,171.39,171.39,171.39,171.39,717.0,738300.0,000022
2016/01/04,09:45,171.39,171.39,171.38,171.39,6448.0,7076000.0,000022
2016/01/04,09:50,171.39,171.39,171.38,171.38,13653.0,14301000.0,000022
2016/01/04,09:55,171.38,171.38,171.38,171.38,7716.0,7896200.0,000022
2016/01/04,10:00,171.38,171.4,171.38,171.4,11424.0,11836700.0,000022
2016/01/04,10:05,171.4,171.4,171.38,171.39,14997.0,15479600.0,000022
2016/01/04,10:10,171.39,171.39,171.39,171.39,4456.0,5000600.0,000022
2016/01/04,10:15,171.38,171.4,171.37,171.4,19260.0,20958396.0,000022
2016/01/04,10:20,171.4,171.4,171.4,171.4,9603.0,10042104.0,000022
2016/01/04,10:25,171.4,171.4,171.4,171.4,11186.0,11519600.0,000022
2016/01/04,10:30,171.4,171.41,171.4,171.41,9132.0,10035800.0,000022
2016/01/04,10:35,171.41,171.41,171.41,171.41,1656.0,1696200.0,000022
2016/01/04,10:40,171.41,171.41,171.4,171.4,3744.0,3880904.0,000022
2016/01/04,10:45,171.4,171.41,171.4,171.41,4583.0,5035896.0,000022
2016/01/04,10:50,171.41,171.41,171.41,171.41,4694.0,4874800.0,000022
2016/01/04,10:55,171.41,171.41,171.41,171.41,61776.0,63471608.0,000022
2016/01/04,11:00,171.41,171.41,171.4,171.4,68057.0,68912896.0,000022
2016/01/04,11:05,171.4,171.4,171.4,171.4,64556.0,64956896.0,000022
2016/01/04,11:10,171.4,171.4,171.4,171.4,7297.0,7298304.0,000022
2016/01/04,11:15,171.4,171.4,171.39,171.39,5138.0,5612384.0,000022
2016/01/04,11:20,171.39,171.39,171.39,171.39,19719.0,20330528.0,000022
2016/01/04,11:25,171.39,171.39,171.39,171.39,29901.0,30367296.0,000022
2016/01/04,11:30,171.39,171.39,171.39,171.39,9899.0,10490976.0,000022
2016/01/04,13:05,171.39,171.39,171.39,171.39,20735.0,22189632.0,000022
2016/01/04,13:10,171.39,171.39,171.38,171.38,2334.0,2523520.0,000022
2016/01/04,13:15,171.38,171.39,171.38,171.39,14306.0,15078208.0,000022
2016/01/04,13:20,171.39,171.39,171.39,171.39,11683.0,11604800.0,000022
2016/01/04,13:25,171.39,171.39,171.39,171.39,4883.0,5133088.0,000022
2016/01/04,13:30,171.39,171.39,171.39,171.39,37554.0,39615808.0,000022
2016/01/04,13:35,171.39,171.39,171.38,171.38,9144.0,10428000.0,000022
2016/01/04,13:40,171.38,171.38,171.37,171.38,14838.0,14991392.0,000022
2016/01/04,13:45,171.38,171.38,171.38,171.38,4128.0,4192896.0,000022
2016/01/04,13:50,171.38,171.38,171.37,171.38,7978.0,8004192.0,000022
2016/01/04,13:55,171.38,171.38,171.38,171.38,1890.0,1954816.0,000022
2016/01/04,14:00,171.38,171.38,171.37,171.38,1270.0,1268096.0,000022
2016/01/04,14:05,171.38,171.39,171.38,171.39,32220.0,33160768.0,000022
2016/01/04,14:10,171.39,171.39,171.39,171.39,8038.0,8103424.0,000022
2016/01/04,14:15,171.39,171.4,171.39,171.4,545.0,524480.0,000022
2016/01/04,14:20,171.41,171.41,171.4,171.4,4697.0,4680832.0,000022
2016/01/04,14:25,171.41,171.41,171.41,171.41,3089.0,3074112.0,000022
2016/01/04,14:30,171.41,171.41,171.4,171.4,13056.0,13051712.0,000022
2016/01/04,14:35,171.4,171.41,171.39,171.41,13690.0,14343040.0,000022
2016/01/04,14:40,171.41,171.41,171.4,171.4,15784.0,15795840.0,000022
2016/01/04,14:45,171.4,171.4,171.4,171.4,34283.0,34482304.0,000022
2016/01/04,14:50,171.4,171.4,171.4,171.4,20671.0,20815872.0,000022
2016/01/04,14:55,171.4,171.4,171.4,171.4,3731.0,3733696.0,000022
2016/01/04,15:00,171.4,171.4,171.39,171.39,24261.0,24458624.0,000022
2016/01/05,09:35,171.41,171.42,171.41,171.42,2693.0,2918400.0,000022
2016/01/05,09:40,171.42,171.42,171.42,171.42,4963.0,5491100.0,000022
2016/01/05,09:45,171.42,171.42,171.42,171.42,336.0,363400.0,000022
2016/01/05,09:50,171.41,171.42,171.41,171.42,4819.0,5211500.0,000022
2016/01/05,09:55,171.42,171.42,171.42,171.42,13137.0,14021600.0,000022
2016/01/05,10:00,171.42,171.42,171.42,171.42,10897.0,12271500.0,000022
2016/01/05,10:05,171.42,171.42,171.42,171.42,11260.0,12166500.0,000022
2016/01/05,10:10,171.42,171.42,171.42,171.42,23554.0,24299200.0,000022
2016/01/05,10:15,171.42,171.42,171.41,171.41,7627.0,7833000.0,000022
2016/01/05,10:20,171.41,171.41,171.41,171.41,2262.0,2283896.0,000022
2016/01/05,10:25,171.41,171.42,171.41,171.42,12757.0,13196608.0,000022
2016/01/05,10:30,171.42,171.42,171.42,171.42,7733.0,8447200.0,000022
2016/01/05,10:35,171.42,171.42,171.42,171.42,5484.0,6151792.0,000022
2016/01/05,10:40,171.42,171.42,171.39,171.39,13765.0,15429808.0,000022
2016/01/05,10:45,171.39,171.39,171.39,171.39,10179.0,11435200.0,000022
2016/01/05,10:50,171.39,171.39,171.38,171.38,11108.0,13047296.0,000022
2016/01/05,10:55,171.38,171.38,171.38,171.38,4497.0,5235104.0,000022
2016/01/05,11:00,171.38,171.39,171.38,171.39,9760.0,11873600.0,000022
2016/01/05,11:05,171.39,171.39,171.39,171.39,7751.0,7886192.0,000022
2016/01/05,11:10,171.39,171.4,171.39,171.4,13966.0,16795600.0,000022
2016/01/05,11:15,171.4,171.4,171.4,171.4,8985.0,10009808.0,000022
2016/01/05,11:20,171.4,171.41,171.4,171.41,5448.0,6181392.0,000022
2016/01/05,11:25,171.41,171.41,171.41,171.41,31417.0,33656608.0,000022
2016/01/05,11:30,171.41,171.41,171.41,171.41,14234.0,14996992.0,000022
2016/01/05,13:05,171.41,171.41,171.4,171.4,26091.0,26797920.0,000022
2016/01/05,13:10,171.4,171.4,171.4,171.4,24691.0,25569088.0,000022
2016/01/05,13:15,171.4,171.4,171.4,171.4,27864.0,28661792.0,000022
2016/01/05,13:20,171.4,171.4,171.38,171.38,58831.0,60002400.0,000022
2016/01/05,13:25,171.38,171.39,171.38,171.38,23216.0,24057408.0,000022
2016/01/05,13:30,171.38,171.38,171.38,171.38,6092.0,6488096.0,000022
2016/01/05,13:35,171.38,171.38,171.38,171.38,43378.0,45078112.0,000022
2016/01/05,13:40,171.38,171.38,171.37,171.37,21510.0,22448800.0,000022
2016/01/05,13:45,171.37,171.37,171.37,171.37,14870.0,15208576.0,000022
2016/01/05,13:50,171.37,171.38,171.37,171.38,8352.0,8801216.0,000022
2016/01/05,13:55,171.38,171.38,171.38,171.38,6883.0,6935296.0,000022
2016/01/05,14:00,171.38,171.38,171.38,171.38,9163.0,9474208.0,000022
2016/01/05,14:05,171.38,171.38,171.38,171.38,4819.0,5245760.0,000022
2016/01/05,14:10,171.38,171.39,171.38,171.38,5099.0,6077056.0,000022
2016/01/05,14:15,171.38,171.38,171.38,171.38,10073.0,10907392.0,000022
