date,time,open,high,low,close,volume,total,code
2016/01/04,09:35,3536.59,3537.37,3530.5,3537.04,7802402.0,12635604992.0,000001
2016/01/04,09:40,3537.42,3538.54,3519.78,3519.78,6760036.0,10472499200.0,000001
2016/01/04,09:45,3518.86,3518.86,3511.22,3515.04,7615694.0,10654468096.0,000001
2016/01/04,09:50,3514.6,3515.66,3489.74,3490.29,9093644.0,12386678784.0,000001
2016/01/04,09:55,3490.27,3496.47,3486.51,3496.47,7978456.0,10944348160.0,000001
2016/01/04,10:00,3495.84,3496.63,3490.06,3493.27,6229644.0,8647061504.0,000001
2016/01/04,10:05,3493.39,3494.01,3473.88,3473.93,7498172.0,10112360448.0,000001
2016/01/04,10:10,3472.61,3472.61,3434.18,3434.18,12525652.0,16134004736.0,000001
2016/01/04,10:15,3433.06,3433.06,3399.39,3399.41,13329908.0,16356990976.0,000001
2016/01/04,10:20,3399.35,3424.87,3395.97,3424.72,10115408.0,12715327488.0,000001
2016/01/04,10:25,3426.41,3430.81,3417.44,3418.41,7181976.0,9203400704.0,000001
2016/01/04,10:30,3418.42,3427.96,3417.52,3427.01,4997024.0,6585180160.0,000001
2016/01/04,10:35,3426.08,3426.3,3419.23,3422.81,4183504.0,5466906624.0,000001
2016/01/04,10:40,3423.08,3436.21,3423.08,3436.01,4132136.0,5724733440.0,000001
2016/01/04,10:45,3436.45,3436.6,3428.05,3429.04,3675688.0,4841177088.0,000001
2016/01/04,10:50,3429.41,3429.41,3420.24,3420.34,3714488.0,4888526848.0,000001
2016/01/04,10:55,3419.92,3420.02,3416.7,3418.67,3451816.0,4564074496.0,000001
2016/01/04,11:00,3418.81,3428.38,3418.73,3427.95,2799032.0,3900981248.0,000001
2016/01/04,11:05,3427.71,3428.67,3421.86,3422.08,2959832.0,3893608448.0,000001
2016/01/04,11:10,3422.74,3422.74,3413.48,3413.48,3487376.0,4547231744.0,000001
2016/01/04,11:15,3412.85,3412.85,3396.57,3396.57,6633984.0,8284553216.0,000001
2016/01/04,11:20,3397.57,3406.94,3397.36,3406.94,3873216.0,4802379776.0,000001
2016/01/04,11:25,3406.71,3408.5,3406.28,3407.27,2661504.0,3408150528.0,000001
2016/01/04,11:30,3407.77,3407.77,3399.68,3399.91,3142016.0,3962241024.0,000001
2016/01/04,13:05,3399.79,3399.79,3384.35,3384.92,6368496.0,7841726464.0,000001
2016/01/04,13:10,3383.84,3384.9,3374.91,3375.64,5016624.0,6254559232.0,000001
2016/01/04,13:15,3374.57,3374.65,3363.52,3363.52,5683760.0,6844694528.0,000001
2016/01/04,13:20,3363.52,3363.52,3363.52,3363.52,0.0,0.0,000001
2016/01/04,13:25,3363.52,3363.52,3363.52,3363.52,0.0,0.0,000001
2016/01/04,13:30,3363.53,3363.53,3350.64,3350.64,5201536.0,6368788480.0,000001
2016/01/04,13:35,3348.96,3348.96,3295.74,3296.66,16305392.0,18486886400.0,000001
2016/01/04,13:40,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,13:45,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,13:50,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,13:55,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:00,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:05,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:10,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:15,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:20,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:25,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:30,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:35,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:40,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
2016/01/04,14:45,3296.66,3296.66,3296.66,3296.66,0.0,0.0,000001
