date,time,open,high,low,close,volume,total,code
2016/01/04,09:35,197.24,197.24,197.23,197.24,3798.0,3796100.0,000013
2016/01/04,09:40,197.24,197.24,197.23,197.23,3181.0,3159400.0,000013
2016/01/04,09:45,197.23,197.24,197.23,197.24,12912.0,13646700.0,000013
2016/01/04,09:50,197.24,197.24,197.24,197.24,15290.0,15840200.0,000013
2016/01/04,09:55,197.24,197.24,197.23,197.23,12498.0,12669000.0,000013
2016/01/04,10:00,197.23,197.25,197.23,197.24,15115.0,15474700.0,000013
2016/01/04,10:05,197.24,197.25,197.24,197.24,20924.0,21888204.0,000013
2016/01/04,10:10,197.24,197.24,197.24,197.24,5775.0,6285896.0,000013
2016/01/04,10:15,197.24,197.25,197.24,197.24,23002.0,24591000.0,000013
2016/01/04,10:20,197.24,197.25,197.24,197.25,18224.0,18589104.0,000013
2016/01/04,10:25,197.25,197.25,197.25,197.25,41732.0,42781792.0,000013
2016/01/04,10:30,197.25,197.25,197.25,197.25,10598.0,11433200.0,000013
2016/01/04,10:35,197.25,197.25,197.25,197.25,6692.0,6717408.0,000013
2016/01/04,10:40,197.25,197.25,197.25,197.25,30381.0,30625696.0,000013
2016/01/04,10:45,197.25,197.25,197.25,197.25,28030.0,28478000.0,000013
2016/01/04,10:50,197.25,197.25,197.25,197.25,25862.0,25979696.0,000013
2016/01/04,10:55,197.25,197.25,197.25,197.25,64353.0,65873216.0,000013
2016/01/04,11:00,197.25,197.25,197.25,197.25,72522.0,73238272.0,000013
2016/01/04,11:05,197.25,197.25,197.25,197.25,70141.0,70405728.0,000013
2016/01/04,11:10,197.25,197.25,197.25,197.25,34751.0,34634496.0,000013
2016/01/04,11:15,197.25,197.25,197.24,197.24,17758.0,17676576.0,000013
2016/01/04,11:20,197.24,197.25,197.24,197.25,82259.0,75270592.0,000013
2016/01/04,11:25,197.25,197.25,197.24,197.24,61519.0,58990720.0,000013
2016/01/04,11:30,197.24,197.25,197.24,197.25,22338.0,23401408.0,000013
2016/01/04,13:05,197.25,197.25,197.24,197.24,26613.0,28005312.0,000013
2016/01/04,13:10,197.24,197.24,197.24,197.24,5172.0,5172096.0,000013
2016/01/04,13:15,197.24,197.24,197.24,197.24,25962.0,26326208.0,000013
2016/01/04,13:20,197.24,197.24,197.24,197.24,27700.0,27171584.0,000013
2016/01/04,13:25,197.24,197.24,197.24,197.24,7563.0,7795008.0,000013
2016/01/04,13:30,197.24,197.25,197.24,197.24,69598.0,72008960.0,000013
2016/01/04,13:35,197.24,197.25,197.24,197.25,76355.0,78474112.0,000013
2016/01/04,13:40,197.25,197.25,197.25,197.25,19343.0,19553088.0,000013
2016/01/04,13:45,197.25,197.25,197.25,197.25,65884.0,69305024.0,000013
2016/01/04,13:50,197.25,197.25,197.25,197.25,35278.0,33785600.0,000013
2016/01/04,13:55,197.25,197.28,197.25,197.27,35675.0,35537408.0,000013
2016/01/04,14:00,197.27,197.27,197.27,197.27,11129.0,10505856.0,000013
2016/01/04,14:05,197.27,197.28,197.27,197.28,58481.0,56650368.0,000013
2016/01/04,14:10,197.28,197.28,197.28,197.28,18029.0,18393344.0,000013
2016/01/04,14:15,197.28,197.28,197.28,197.28,11828.0,11345024.0,000013
2016/01/04,14:20,197.28,197.29,197.28,197.28,10652.0,10599296.0,000013
2016/01/04,14:25,197.28,197.29,197.28,197.29,39126.0,40951680.0,000013
2016/01/04,14:30,197.29,197.29,197.28,197.28,26782.0,25599872.0,000013
2016/01/04,14:35,197.28,197.29,197.28,197.29,22131.0,22992640.0,000013
2016/01/04,14:40,197.29,197.29,197.29,197.29,31674.0,31961984.0,000013
2016/01/04,14:45,197.29,197.29,197.29,197.29,43551.0,43836160.0,000013
2016/01/04,14:50,197.29,197.29,197.29,197.29,24122.0,24165120.0,000013
2016/01/04,14:55,197.29,197.3,197.29,197.3,7673.0,7836288.0,000013
2016/01/04,15:00,197.3,197.3,197.29,197.29,27468.0,27566592.0,000013
2016/01/05,09:35,197.32,197.32,197.31,197.31,11574.0,11983600.0,000013
2016/01/05,09:40,197.31,197.31,197.31,197.31,18004.0,18708300.0,000013
2016/01/05,09:45,197.31,197.32,197.31,197.32,2622.0,2633500.0,000013
2016/01/05,09:50,197.32,197.32,197.32,197.32,11787.0,12272700.0,000013
2016/01/05,09:55,197.32,197.32,197.32,197.32,21388.0,22134604.0,000013
2016/01/05,10:00,197.32,197.32,197.31,197.31,14925.0,16335392.0,000013
2016/01/05,10:05,197.31,197.32,197.31,197.31,15631.0,16316504.0,000013
2016/01/05,10:10,197.31,197.32,197.31,197.32,25105.0,25705496.0,000013
