date,time,open,high,low,close,volume,total,code
2016/01/04,09:35,1856.66,1857.09,1853.3,1857.09,1766752.0,3552697088.0,000020
2016/01/04,09:40,1857.2,1858.29,1844.24,1844.24,1380012.0,2580587776.0,000020
2016/01/04,09:45,1843.43,1843.46,1837.37,1841.32,1794902.0,2996277248.0,000020
2016/01/04,09:50,1841.14,1841.49,1820.69,1820.69,1997875.0,3370322944.0,000020
2016/01/04,09:55,1820.4,1826.16,1819.54,1826.16,1707366.0,2963885056.0,000020
2016/01/04,10:00,1826.0,1826.97,1822.79,1825.15,1305695.0,2346450944.0,000020
2016/01/04,10:05,1825.28,1825.85,1810.63,1810.63,1570234.0,2735159296.0,000020
2016/01/04,10:10,1810.11,1810.11,1784.02,1784.02,2429423.0,4042819584.0,000020
2016/01/04,10:15,1783.77,1783.77,1760.69,1760.69,2541197.0,4070762496.0,000020
2016/01/04,10:20,1760.58,1779.38,1758.43,1779.38,1958120.0,3165556736.0,000020
2016/01/04,10:25,1779.74,1783.24,1773.85,1774.43,1451416.0,2387222528.0,000020
2016/01/04,10:30,1774.39,1783.75,1774.39,1782.97,1020116.0,1752080384.0,000020
2016/01/04,10:35,1782.47,1782.47,1777.58,1780.68,861456.0,1484038144.0,000020
2016/01/04,10:40,1780.86,1791.18,1780.86,1791.03,823374.0,1398824960.0,000020
2016/01/04,10:45,1790.99,1791.12,1785.57,1785.57,715034.0,1212178432.0,000020
2016/01/04,10:50,1785.52,1786.22,1779.64,1779.64,707072.0,1188433920.0,000020
2016/01/04,10:55,1779.73,1779.73,1778.08,1779.41,707700.0,1186996224.0,000020
2016/01/04,11:00,1779.54,1785.81,1779.54,1785.7,545760.0,929423360.0,000020
2016/01/04,11:05,1785.94,1786.35,1782.1,1782.21,534812.0,898363392.0,000020
2016/01/04,11:10,1782.36,1782.42,1776.47,1776.47,613596.0,1024245760.0,000020
2016/01/04,11:15,1776.1,1776.1,1764.49,1764.8,1176756.0,1897099264.0,000020
2016/01/04,11:20,1764.78,1771.25,1764.53,1771.25,663540.0,1142947840.0,000020
2016/01/04,11:25,1771.33,1771.53,1770.08,1770.08,486280.0,847171584.0,000020
2016/01/04,11:30,1770.2,1770.33,1764.4,1764.4,656132.0,1051443200.0,000020
2016/01/04,13:05,1764.38,1764.38,1752.84,1753.07,1162352.0,2045685760.0,000020
2016/01/04,13:10,1752.99,1753.18,1746.88,1746.88,926862.0,1489215488.0,000020
2016/01/04,13:15,1746.4,1746.4,1737.41,1737.45,1008450.0,1558036480.0,000020
2016/01/04,13:20,1737.45,1737.45,1737.45,1737.45,0.0,0.0,000020
2016/01/04,13:25,1737.45,1737.45,1737.45,1737.45,0.0,0.0,000020
2016/01/04,13:30,1736.44,1736.44,1728.07,1728.07,948792.0,1476603904.0,000020
2016/01/04,13:35,1727.47,1727.47,1706.29,1706.62,2618964.0,3998429184.0,000020
2016/01/04,13:40,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,13:45,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,13:50,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,13:55,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:00,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:05,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:10,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:15,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:20,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:25,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:30,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:35,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:40,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:45,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:50,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,14:55,1706.62,1706.62,1706.62,1706.62,0.0,0.0,000020
2016/01/04,15:00,1706.62,1706.62,1706.19,1706.19,0.0,0.0,000020
2016/01/05,09:35,1621.61,1664.45,1621.61,1664.45,4593130.0,7112862208.0,000020
2016/01/05,09:40,1665.27,1679.85,1665.27,1669.02,2544675.0,4039127552.0,000020
2016/01/05,09:45,1668.72,1674.34,1660.8,1674.34,1959212.0,3085616128.0,000020
2016/01/05,09:50,1675.0,1704.04,1675.0,1704.04,1895187.0,3340070912.0,000020
2016/01/05,09:55,1704.48,1709.53,1691.86,1691.86,2034752.0,3336540160.0,000020
2016/01/05,10:00,1691.43,1697.79,1689.3,1697.45,1237857.0,1978165248.0,000020
2016/01/05,10:05,1697.31,1697.31,1669.55,1670.6,1566653.0,2471901184.0,000020
2016/01/05,10:10,1671.0,1680.13,1671.0,1675.26,958466.0,1543802880.0,000020
2016/01/05,10:15,1675.28,1690.48,1674.99,1690.48,839472.0,1407176704.0,000020
2016/01/05,10:20,1690.71,1692.92,1683.49,1683.49,812344.0,1368225792.0,000020
2016/01/05,10:25,1683.25,1687.71,1682.84,1687.51,649156.0,1102268416.0,000020
2016/01/05,10:30,1687.55,1688.99,1686.37,1688.99,682250.0,1042610176.0,000020
2016/01/05,10:35,1689.25,1699.99,1689.25,1698.47,890460.0,1432348672.0,000020
2016/01/05,10:40,1698.44,1698.44,1694.26,1694.42,594720.0,969453568.0,000020
2016/01/05,10:45,1694.21,1694.29,1688.9,1688.94,503806.0,816013312.0,000020
2016/01/05,10:50,1688.89,1693.86,1688.2,1693.76,493832.0,768991232.0,000020
2016/01/05,10:55,1694.01,1696.43,1694.01,1696.43,543552.0,850186240.0,000020
2016/01/05,11:00,1696.45,1700.39,1696.45,1700.37,576408.0,964632576.0,000020
2016/01/05,11:05,1700.57,1710.81,1700.57,1710.68,855488.0,1560739840.0,000020
2016/01/05,11:10,1710.55,1710.87,1704.97,1705.02,832392.0,1292591104.0,000020
2016/01/05,11:15,1704.91,1705.79,1704.91,1705.13,521244.0,850403328.0,000020
2016/01/05,11:20,1705.1,1705.19,1696.71,1696.71,594948.0,958054400.0,000020
2016/01/05,11:25,1696.44,1699.69,1695.93,1699.69,462972.0,775831552.0,000020
2016/01/05,11:30,1699.67,1700.36,1699.06,1699.09,345684.0,574640128.0,000020
2016/01/05,13:05,1698.91,1701.46,1698.91,1700.28,469210.0,758464512.0,000020
2016/01/05,13:10,1700.09,1700.14,1693.26,1693.26,474706.0,789618688.0,000020
2016/01/05,13:15,1693.21,1693.21,1686.3,1686.3,597764.0,961155072.0,000020
2016/01/05,13:20,1685.79,1685.79,1673.87,1674.34,1098766.0,1730703360.0,000020
2016/01/05,13:25,1674.35,1683.08,1674.35,1679.64,746886.0,1197318144.0,000020
2016/01/05,13:30,1679.26,1679.26,1655.08,1655.08,1352388.0,2111234048.0,000020
2016/01/05,13:35,1654.76,1659.35,1648.17,1659.35,1714584.0,2547826688.0,000020
2016/01/05,13:40,1659.66,1664.74,1654.23,1654.23,1001468.0,1547108352.0,000020
2016/01/05,13:45,1654.21,1669.48,1653.85,1669.48,885320.0,1330855936.0,000020
2016/01/05,13:50,1669.5,1669.63,1663.58,1664.25,625976.0,952864768.0,000020
2016/01/05,13:55,1664.51,1665.04,1649.8,1649.8,954424.0,1417424896.0,000020
2016/01/05,14:00,1649.56,1657.4,1647.35,1657.36,1007756.0,1522741248.0,000020
2016/01/05,14:05,1657.58,1659.08,1653.94,1653.94,674028.0,1016983552.0,000020
2016/01/05,14:10,1653.69,1653.69,1645.15,1645.15,944472.0,1368141824.0,000020
2016/01/05,14:15,1644.47,1644.47,1612.71,1612.91,2584044.0,3771912192.0,000020
2016/01/05,14:20,1613.0,1635.89,1613.0,1634.87,1591812.0,2365698048.0,000020
2016/01/05,14:25,1634.66,1637.21,1626.32,1637.21,1164172.0,1729339392.0,000020
2016/01/05,14:30,1638.05,1654.04,1638.05,1649.5,1194928.0,1807179776.0,000020
2016/01/05,14:35,1649.42,1651.61,1646.64,1651.61,778516.0,1218658304.0,000020
2016/01/05,14:40,1652.02,1677.35,1652.02,1677.35,1298332.0,2102976512.0,000020
2016/01/05,14:45,1677.6,1677.94,1666.76,1666.89,1110500.0,1798389760.0,000020
2016/01/05,14:50,1666.93,1674.68,1666.88,1674.45,1028596.0,1606606848.0,000020
2016/01/05,14:55,1674.46,1674.46,1670.21,1670.64,1659512.0,2170470400.0,000020
2016/01/05,15:00,1670.82,1679.98,1670.82,1679.07,1608444.0,2632597504.0,000020
2016/01/06,09:35,1685.04,1694.74,1685.04,1690.69,2631323.0,4247131904.0,000020
2016/01/06,09:40,1691.11,1700.99,1691.11,1697.87,1844549.0,3019626752.0,000020
2016/01/06,09:45,1697.64,1699.62,1694.96,1694.96,1680805.0,2721908736.0,000020
2016/01/06,09:50,1694.49,1696.3,1690.5,1696.3,1227692.0,2142390272.0,000020
2016/01/06,09:55,1696.22,1697.86,1696.22,1697.25,1171361.0,2112927744.0,000020
2016/01/06,10:00,1697.54,1706.62,1697.54,1704.31,1350426.0,2284488704.0,000020
2016/01/06,10:05,1704.01,1704.01,1701.92,1702.18,966343.0,1660917760.0,000020
2016/01/06,10:10,1702.09,1702.15,1694.05,1694.05,1036791.0,1690122240.0,000020
2016/01/06,10:15,1693.93,1697.09,1693.62,1695.72,800961.0,1373392896.0,000020
