date,time,open,high,low,close,volume,total,code
2016/01/04,09:35,5613.9,5618.51,5606.57,5618.51,448925.0,1273667328.0,000005
2016/01/04,09:40,5619.07,5622.54,5587.12,5587.12,381590.0,1078384640.0,000005
2016/01/04,09:45,5585.21,5585.99,5573.72,5583.41,342667.0,852899840.0,000005
2016/01/04,09:50,5583.78,5584.49,5522.71,5523.09,444930.0,925812224.0,000005
2016/01/04,09:55,5525.08,5554.11,5519.03,5554.11,362067.0,901143296.0,000005
2016/01/04,10:00,5554.24,5555.52,5538.06,5550.54,283411.0,606401536.0,000005
2016/01/04,10:05,5553.23,5555.04,5503.52,5503.52,362011.0,744869376.0,000005
2016/01/04,10:10,5501.79,5501.79,5438.54,5438.7,509808.0,944231424.0,000005
2016/01/04,10:15,5435.54,5435.54,5360.68,5360.68,551692.0,960283136.0,000005
2016/01/04,10:20,5357.62,5413.05,5344.1,5413.05,439655.0,792202240.0,000005
2016/01/04,10:25,5413.81,5425.17,5393.67,5397.89,329972.0,567537664.0,000005
2016/01/04,10:30,5397.83,5435.11,5397.83,5432.16,222545.0,419257344.0,000005
2016/01/04,10:35,5430.74,5431.23,5412.76,5426.87,184027.0,351190016.0,000005
2016/01/04,10:40,5426.35,5458.38,5426.35,5455.91,210510.0,588248064.0,000005
2016/01/04,10:45,5456.57,5457.18,5432.79,5434.23,174047.0,339496960.0,000005
2016/01/04,10:50,5434.71,5436.62,5411.95,5413.68,171523.0,327360512.0,000005
2016/01/04,10:55,5414.26,5416.62,5412.1,5416.58,133590.0,245970944.0,000005
2016/01/04,11:00,5417.78,5432.95,5416.56,5431.99,104809.0,198971392.0,000005
2016/01/04,11:05,5431.46,5431.46,5416.42,5416.53,109255.0,202926080.0,000005
2016/01/04,11:10,5416.86,5419.33,5387.76,5387.76,147951.0,259344384.0,000005
2016/01/04,11:15,5385.86,5385.86,5358.32,5360.21,286047.0,568354816.0,000005
2016/01/04,11:20,5359.0,5383.81,5358.02,5382.94,157794.0,292746240.0,000005
2016/01/04,11:25,5383.39,5383.85,5378.0,5378.52,102451.0,189656064.0,000005
2016/01/04,11:30,5377.57,5378.91,5363.97,5365.41,143742.0,274114560.0,000005
2016/01/04,13:05,5365.32,5365.32,5324.53,5324.79,234837.0,424883200.0,000005
2016/01/04,13:10,5325.21,5331.55,5305.94,5306.33,195411.0,338365440.0,000005
2016/01/04,13:15,5304.1,5304.56,5278.7,5278.7,254211.0,406833152.0,000005
2016/01/04,13:20,5278.7,5278.7,5278.7,5278.7,0.0,0.0,000005
2016/01/04,13:25,5278.7,5278.7,5278.7,5278.7,0.0,0.0,000005
2016/01/04,13:30,5276.54,5276.54,5242.36,5242.36,215661.0,387560448.0,000005
2016/01/04,13:35,5241.19,5241.19,5176.63,5184.49,544891.0,844635136.0,000005
2016/01/04,13:40,5184.49,5184.49,5184.49,5184.49,0.0,0.0,000005
2016/01/04,13:45,5184.49,5184.49,5184.49,5184.49,0.0,0.0,000005
2016/01/04,13:50,5184.49,5184.49,5184.49,5184.49,0.0,0.0,000005
2016/01/04,13:55,5184.49,5184.49,5184.49,5184.49,0.0,0.0,000005
2016/01/04,14:00,5184.49,5184.49,5184.49,5184.49,0.0,0.0,000005
