date,time,open,high,low,close,volume,total,code
2016/01/04,09:35,1178.26,1179.27,1177.77,1178.81,142126.0,110167104.0,000027
2016/01/04,09:40,1178.54,1179.71,1173.38,1173.68,154300.0,114444000.0,000027
2016/01/04,09:45,1173.13,1173.13,1170.48,1171.66,162171.0,120158784.0,000027
2016/01/04,09:50,1172.31,1172.42,1162.54,1162.54,241407.0,181166624.0,000027
2016/01/04,09:55,1161.91,1164.38,1160.1,1163.17,239087.0,174860864.0,000027
2016/01/04,10:00,1163.34,1164.02,1161.21,1161.87,181907.0,132325056.0,000027
2016/01/04,10:05,1161.94,1162.49,1156.1,1156.1,194311.0,137220352.0,000027
2016/01/04,10:10,1156.03,1156.03,1145.77,1146.73,412173.0,278825856.0,000027
2016/01/04,10:15,1145.77,1145.79,1134.18,1135.34,364726.0,258528512.0,000027
2016/01/04,10:20,1134.45,1143.13,1134.45,1142.64,264234.0,182249600.0,000027
2016/01/04,10:25,1143.32,1144.53,1139.28,1139.76,180531.0,130169600.0,000027
2016/01/04,10:30,1139.97,1145.24,1139.7,1142.95,122420.0,87180800.0,000027
2016/01/04,10:35,1143.38,1143.38,1140.87,1142.54,93473.0,66538112.0,000027
2016/01/04,10:40,1142.73,1146.97,1142.61,1146.48,120567.0,88824704.0,000027
2016/01/04,10:45,1146.51,1147.09,1143.32,1144.25,100521.0,72274816.0,000027
2016/01/04,10:50,1144.41,1144.92,1141.48,1141.59,92648.0,70662656.0,000027
2016/01/04,10:55,1141.72,1141.85,1140.21,1141.51,104492.0,73347072.0,000027
2016/01/04,11:00,1141.45,1142.93,1141.14,1142.81,58908.0,41665280.0,000027
2016/01/04,11:05,1143.07,1143.78,1141.72,1142.19,57918.0,41207296.0,000027
2016/01/04,11:10,1142.35,1142.43,1138.87,1138.87,114927.0,79968512.0,000027
2016/01/04,11:15,1138.71,1138.76,1133.81,1134.25,210460.0,129155328.0,000027
2016/01/04,11:20,1134.28,1137.87,1134.07,1137.63,113249.0,80586752.0,000027
2016/01/04,11:25,1137.8,1139.89,1137.47,1138.19,54915.0,38779392.0,000027
