date,time,open,high,low,close,volume,total,code
2016/01/04,09:35,2033.83,2035.54,2031.37,2034.83,275474.0,218678704.0,000025
2016/01/04,09:40,2035.88,2037.39,2030.03,2030.13,249212.0,198707792.0,000025
2016/01/04,09:45,2029.4,2030.58,2024.93,2027.2,299407.0,235026816.0,000025
2016/01/04,09:50,2027.04,2027.04,2014.19,2014.91,438711.0,346160896.0,000025
2016/01/04,09:55,2015.47,2016.7,2011.89,2016.7,397261.0,293421440.0,000025
2016/01/04,10:00,2016.34,2016.95,2012.8,2014.66,312484.0,239327616.0,000025
2016/01/04,10:05,2014.31,2015.33,2007.64,2007.72,352384.0,280685952.0,000025
2016/01/04,10:10,2007.13,2007.13,1987.76,1987.76,730634.0,547371776.0,000025
2016/01/04,10:15,1987.84,1987.84,1968.45,1969.53,854450.0,646826496.0,000025
2016/01/04,10:20,1969.66,1978.3,1964.37,1978.3,816026.0,602687744.0,000025
2016/01/04,10:25,1979.6,1981.5,1974.18,1974.29,425910.0,323280384.0,000025
2016/01/04,10:30,1974.03,1978.3,1974.03,1977.18,303359.0,228295168.0,000025
2016/01/04,10:35,1976.41,1977.58,1975.17,1976.09,266142.0,195135744.0,000025
2016/01/04,10:40,1976.76,1982.14,1976.27,1982.14,229601.0,171652096.0,000025
2016/01/04,10:45,1982.19,1982.3,1977.78,1978.46,240823.0,182622208.0,000025
2016/01/04,10:50,1978.61,1979.5,1975.1,1975.2,249290.0,188973568.0,000025
2016/01/04,10:55,1975.7,1975.98,1972.6,1973.74,243698.0,185418240.0,000025
2016/01/04,11:00,1973.89,1976.81,1973.48,1976.7,189979.0,134857216.0,000025
2016/01/04,11:05,1976.38,1977.11,1974.12,1974.57,231728.0,145133568.0,000025
2016/01/04,11:10,1975.74,1975.74,1969.02,1969.02,326726.0,225851392.0,000025
2016/01/04,11:15,1968.72,1968.92,1961.51,1962.17,423486.0,321001984.0,000025
2016/01/04,11:20,1962.36,1966.42,1961.25,1966.0,264078.0,201610240.0,000025
2016/01/04,11:25,1966.16,1968.16,1965.78,1966.45,180649.0,127069184.0,000025
2016/01/04,11:30,1967.17,1967.17,1962.9,1963.78,181652.0,139138560.0,000025
2016/01/04,13:05,1963.78,1963.78,1956.87,1957.42,444477.0,327736832.0,000025
2016/01/04,13:10,1956.95,1957.69,1953.6,1953.71,427938.0,311231488.0,000025
2016/01/04,13:15,1953.77,1953.77,1947.22,1947.42,412206.0,338376704.0,000025
2016/01/04,13:20,1947.42,1947.42,1947.42,1947.42,0.0,0.0,000025
2016/01/04,13:25,1947.42,1947.42,1947.42,1947.42,0.0,0.0,000025
2016/01/04,13:30,1947.46,1947.46,1943.41,1943.41,348053.0,259225600.0,000025
2016/01/04,13:35,1943.75,1943.75,1897.59,1897.59,1213837.0,914854400.0,000025
