date,open,close,high,low,volume,code
2017-08-30 15:00,8.92,8.9,8.92,8.9,2281.0,529
2017-08-31 09:35,8.86,8.87,8.91,8.8,4917.0,529
2017-08-31 09:40,8.87,8.9,8.91,8.87,681.0,529
2017-08-31 09:45,8.9,8.87,8.9,8.85,617.0,529
2017-08-31 09:50,8.87,8.9,8.9,8.85,849.0,529
2017-08-31 09:55,8.9,8.86,8.9,8.86,489.0,529
2017-08-31 10:00,8.86,8.87,8.89,8.86,761.0,529
2017-08-31 10:05,8.87,8.89,8.89,8.86,426.0,529
2017-08-31 10:10,8.89,8.88,8.9,8.87,427.0,529
2017-08-31 10:15,8.88,8.89,8.89,8.87,659.0,529
2017-08-31 10:20,8.89,8.87,8.89,8.87,862.0,529
2017-08-31 10:25,8.87,8.87,8.88,8.86,274.0,529
2017-08-31 10:30,8.87,8.89,8.89,8.87,385.0,529
2017-08-31 10:35,8.89,8.92,8.92,8.88,461.0,529
2017-08-31 10:40,8.92,8.91,8.92,8.9,391.0,529
2017-08-31 10:45,8.91,8.89,8.91,8.89,334.0,529
2017-08-31 10:50,8.89,8.87,8.91,8.87,395.0,529
2017-08-31 10:55,8.87,8.87,8.88,8.86,1128.0,529
2017-08-31 11:00,8.87,8.87,8.88,8.86,203.0,529
2017-08-31 11:05,8.87,8.85,8.88,8.85,491.0,529
2017-08-31 11:10,8.85,8.86,8.86,8.85,354.0,529
2017-08-31 11:15,8.86,8.85,8.87,8.85,268.0,529
2017-08-31 11:20,8.85,8.81,8.86,8.81,1252.0,529
2017-08-31 11:25,8.81,8.83,8.85,8.81,541.0,529
2017-08-31 11:30,8.83,8.82,8.83,8.82,358.0,529
2017-08-31 13:05,8.82,8.85,8.85,8.82,417.0,529
2017-08-31 13:10,8.85,8.84,8.85,8.82,565.0,529
2017-08-31 13:15,8.84,8.9,8.92,8.84,1895.0,529
2017-08-31 13:20,8.9,8.85,8.9,8.85,85.0,529
2017-08-31 13:25,8.85,8.89,8.89,8.85,259.0,529
2017-08-31 13:30,8.89,8.84,8.89,8.81,1242.0,529
2017-08-31 13:35,8.81,8.83,8.85,8.81,754.0,529
2017-08-31 13:40,8.83,8.82,8.85,8.82,577.0,529
2017-08-31 13:45,8.82,8.84,8.84,8.81,700.0,529
2017-08-31 13:50,8.84,8.83,8.84,8.83,249.0,529
2017-08-31 13:55,8.83,8.83,8.83,8.8,1060.0,529
2017-08-31 14:00,8.83,8.85,8.85,8.8,404.0,529
2017-08-31 14:05,8.85,8.86,8.86,8.84,295.0,529
2017-08-31 14:10,8.86,8.87,8.87,8.83,487.0,529
2017-08-31 14:15,8.87,8.86,8.88,8.86,161.0,529
2017-08-31 14:20,8.86,8.86,8.87,8.84,693.0,529
2017-08-31 14:25,8.86,8.85,8.86,8.84,275.0,529
2017-08-31 14:30,8.85,8.85,8.86,8.83,262.0,529
2017-08-31 14:35,8.85,8.85,8.85,8.83,248.0,529
2017-08-31 14:40,8.85,8.86,8.86,8.85,112.0,529
2017-08-31 14:45,8.86,8.85,8.86,8.84,540.0,529
2017-08-31 14:50,8.85,8.87,8.87,8.84,434.0,529
2017-08-31 14:55,8.87,8.86,8.87,8.84,1015.0,529
2017-08-31 15:00,8.86,8.85,8.86,8.85,999.0,529
2017-09-01 09:35,8.85,8.87,8.92,8.81,865.0,529
2017-09-01 09:40,8.87,8.83,8.87,8.82,477.0,529
2017-09-01 09:45,8.83,8.82,8.84,8.8,1020.0,529
2017-09-01 09:50,8.82,8.81,8.84,8.8,1080.0,529
2017-09-01 09:55,8.81,8.82,8.83,8.8,1061.0,529
2017-09-01 10:00,8.82,8.82,8.82,8.81,455.0,529
2017-09-01 10:05,8.82,8.82,8.84,8.82,1237.0,529
2017-09-01 10:10,8.82,8.85,8.85,8.82,687.0,529
2017-09-01 10:15,8.84,8.83,8.84,8.82,770.0,529
2017-09-01 10:20,8.83,8.85,8.85,8.83,717.0,529
2017-09-01 10:25,8.85,8.85,8.86,8.84,356.0,529
2017-09-01 10:30,8.85,8.84,8.86,8.83,374.0,529
2017-09-01 10:35,8.84,8.83,8.85,8.83,636.0,529
2017-09-01 10:40,8.83,8.83,8.85,8.83,673.0,529
2017-09-01 10:45,8.83,8.82,8.85,8.82,743.0,529
2017-09-01 10:50,8.82,8.83,8.83,8.81,381.0,529
2017-09-01 10:55,8.83,8.83,8.83,8.81,589.0,529
2017-09-01 11:00,8.83,8.83,8.83,8.82,426.0,529
2017-09-01 11:05,8.83,8.84,8.84,8.82,357.0,529
2017-09-01 11:10,8.84,8.87,8.88,8.83,1398.0,529
2017-09-01 11:15,8.87,8.87,8.89,8.86,836.0,529
2017-09-01 11:20,8.86,8.88,8.88,8.86,533.0,529
2017-09-01 11:25,8.88,8.88,8.89,8.87,492.0,529
2017-09-01 11:30,8.88,8.87,8.88,8.87,110.0,529
2017-09-01 13:05,8.87,8.89,8.89,8.87,653.0,529
2017-09-01 13:10,8.89,8.88,8.9,8.88,241.0,529
2017-09-01 13:15,8.88,8.88,8.88,8.87,146.0,529
2017-09-01 13:20,8.88,8.87,8.88,8.87,272.0,529
2017-09-01 13:25,8.87,8.88,8.88,8.87,319.0,529
2017-09-01 13:30,8.88,8.88,8.88,8.87,246.0,529
2017-09-01 13:35,8.88,8.88,8.88,8.87,553.0,529
2017-09-01 13:40,8.88,8.88,8.88,8.87,278.0,529
2017-09-01 13:45,8.88,8.88,8.88,8.87,372.0,529
2017-09-01 13:50,8.88,8.88,8.89,8.87,416.0,529
2017-09-01 13:55,8.88,8.87,8.89,8.87,415.0,529
2017-09-01 14:00,8.87,8.88,8.88,8.87,483.0,529
2017-09-01 14:05,8.88,8.87,8.88,8.87,475.0,529
2017-09-01 14:10,8.87,8.86,8.87,8.86,281.0,529
2017-09-01 14:15,8.86,8.87,8.87,8.86,607.0,529
2017-09-01 14:20,8.87,8.87,8.88,8.87,205.0,529
2017-09-01 14:25,8.87,8.86,8.88,8.86,322.0,529
2017-09-01 14:30,8.86,8.85,8.87,8.85,871.0,529
2017-09-01 14:35,8.85,8.83,8.86,8.83,807.0,529
2017-09-01 14:40,8.83,8.84,8.85,8.83,450.0,529
2017-09-01 14:45,8.84,8.85,8.85,8.83,1397.0,529
2017-09-01 14:50,8.85,8.83,8.85,8.83,889.0,529
2017-09-01 14:55,8.83,8.84,8.84,8.81,2335.0,529
2017-09-01 15:00,8.84,8.84,8.84,8.84,501.0,529
2017-09-04 09:35,8.81,8.86,8.89,8.8,1970.0,529
2017-09-04 09:40,8.86,8.84,8.88,8.84,376.0,529
2017-09-04 09:45,8.85,8.84,8.85,8.83,888.0,529
2017-09-04 09:50,8.84,8.82,8.85,8.81,667.0,529
2017-09-04 09:55,8.82,8.81,8.83,8.81,1162.0,529
2017-09-04 10:00,8.81,8.81,8.82,8.8,1415.0,529
2017-09-04 10:05,8.81,8.8,8.81,8.79,990.0,529
2017-09-04 10:10,8.8,8.79,8.8,8.77,946.0,529
2017-09-04 10:15,8.79,8.76,8.79,8.76,1038.0,529
2017-09-04 10:20,8.76,8.76,8.78,8.72,1816.0,529
2017-09-04 10:25,8.76,8.75,8.77,8.74,821.0,529
2017-09-04 10:30,8.75,8.75,8.76,8.73,837.0,529
2017-09-04 10:35,8.75,8.77,8.77,8.74,529.0,529
2017-09-04 10:40,8.77,8.76,8.77,8.76,401.0,529
2017-09-04 10:45,8.76,8.74,8.78,8.74,735.0,529
2017-09-04 10:50,8.74,8.75,8.75,8.74,166.0,529
2017-09-04 10:55,8.75,8.75,8.76,8.74,382.0,529
2017-09-04 11:00,8.75,8.75,8.76,8.75,209.0,529
2017-09-04 11:05,8.75,8.75,8.76,8.74,658.0,529
2017-09-04 11:10,8.75,8.74,8.75,8.74,388.0,529
2017-09-04 11:15,8.74,8.75,8.75,8.73,540.0,529
2017-09-04 11:20,8.75,8.76,8.77,8.74,582.0,529
2017-09-04 11:25,8.76,8.75,8.77,8.75,376.0,529
2017-09-04 11:30,8.75,8.75,8.75,8.74,268.0,529
2017-09-04 13:05,8.75,8.75,8.77,8.75,273.0,529
2017-09-04 13:10,8.75,8.76,8.77,8.75,603.0,529
2017-09-04 13:15,8.76,8.76,8.77,8.75,507.0,529
2017-09-04 13:20,8.76,8.75,8.77,8.75,162.0,529
2017-09-04 13:25,8.75,8.76,8.77,8.75,385.0,529
2017-09-04 13:30,8.76,8.77,8.77,8.76,707.0,529
2017-09-04 13:35,8.77,8.77,8.78,8.76,88.0,529
2017-09-04 13:40,8.77,8.76,8.77,8.75,551.0,529
2017-09-04 13:45,8.76,8.76,8.77,8.76,386.0,529
2017-09-04 13:50,8.76,8.75,8.77,8.75,1493.0,529
2017-09-04 13:55,8.75,8.74,8.75,8.74,649.0,529
2017-09-04 14:00,8.74,8.73,8.75,8.73,896.0,529
2017-09-04 14:05,8.74,8.74,8.75,8.73,314.0,529
2017-09-04 14:10,8.74,8.73,8.75,8.73,365.0,529
2017-09-04 14:15,8.73,8.73,8.74,8.73,486.0,529
2017-09-04 14:20,8.73,8.75,8.76,8.73,820.0,529
2017-09-04 14:25,8.75,8.74,8.76,8.73,491.0,529
2017-09-04 14:30,8.74,8.75,8.76,8.73,415.0,529
2017-09-04 14:35,8.75,8.75,8.75,8.74,454.0,529
2017-09-04 14:40,8.75,8.74,8.75,8.74,405.0,529
2017-09-04 14:45,8.74,8.74,8.75,8.73,568.0,529
2017-09-04 14:50,8.74,8.73,8.75,8.73,820.0,529
2017-09-04 14:55,8.73,8.76,8.76,8.73,1151.0,529
2017-09-04 15:00,8.76,8.75,8.76,8.75,294.0,529
2017-09-05 09:35,8.76,8.78,8.79,8.76,542.0,529
2017-09-05 09:40,8.78,8.76,8.78,8.72,1011.0,529
2017-09-05 09:45,8.76,8.75,8.76,8.73,606.0,529
2017-09-05 09:50,8.75,8.75,8.77,8.74,1474.0,529
2017-09-05 09:55,8.75,8.75,8.77,8.74,840.0,529
2017-09-05 10:00,8.75,8.77,8.77,8.74,683.0,529
2017-09-05 10:05,8.77,8.76,8.77,8.75,407.0,529
2017-09-05 10:10,8.76,8.75,8.76,8.75,839.0,529
2017-09-05 10:15,8.75,8.75,8.76,8.74,810.0,529
2017-09-05 10:20,8.77,8.76,8.77,8.75,387.0,529
2017-09-05 10:25,8.76,8.74,8.77,8.74,631.0,529
2017-09-05 10:30,8.74,8.75,8.76,8.74,477.0,529
2017-09-05 10:35,8.75,8.73,8.75,8.73,659.0,529
2017-09-05 10:40,8.73,8.73,8.74,8.72,1110.0,529
2017-09-05 10:45,8.73,8.73,8.74,8.73,352.0,529
2017-09-05 10:50,8.73,8.75,8.75,8.73,300.0,529
2017-09-05 10:55,8.75,8.74,8.76,8.73,845.0,529
2017-09-05 11:00,8.74,8.73,8.74,8.73,545.0,529
2017-09-05 11:05,8.73,8.73,8.74,8.73,231.0,529
2017-09-05 11:10,8.73,8.72,8.74,8.72,537.0,529
2017-09-05 11:15,8.72,8.74,8.75,8.72,480.0,529
2017-09-05 11:20,8.74,8.74,8.75,8.73,349.0,529
2017-09-05 11:25,8.74,8.77,8.77,8.74,1038.0,529
2017-09-05 11:30,8.77,8.77,8.77,8.76,10.0,529
2017-09-05 13:05,8.77,8.76,8.77,8.76,276.0,529
2017-09-05 13:10,8.76,8.76,8.77,8.75,314.0,529
2017-09-05 13:15,8.76,8.76,8.76,8.75,134.0,529
2017-09-05 13:20,8.76,8.76,8.77,8.75,457.0,529
2017-09-05 13:25,8.76,8.77,8.78,8.76,316.0,529
2017-09-05 13:30,8.77,8.77,8.78,8.76,587.0,529
2017-09-05 13:35,8.78,8.76,8.78,8.76,368.0,529
2017-09-05 13:40,8.76,8.76,8.77,8.75,784.0,529
2017-09-05 13:45,8.76,8.75,8.76,8.75,172.0,529
2017-09-05 13:50,8.75,8.75,8.76,8.74,179.0,529
2017-09-05 13:55,8.75,8.75,8.76,8.75,84.0,529
2017-09-05 14:00,8.75,8.75,8.76,8.74,251.0,529
2017-09-05 14:05,8.75,8.78,8.78,8.75,692.0,529
2017-09-05 14:10,8.78,8.79,8.79,8.76,526.0,529
2017-09-05 14:15,8.79,8.79,8.8,8.78,367.0,529
2017-09-05 14:20,8.79,8.81,8.82,8.78,945.0,529
2017-09-05 14:25,8.81,8.8,8.82,8.78,627.0,529
2017-09-05 14:30,8.8,8.8,8.81,8.78,579.0,529
2017-09-05 14:35,8.8,8.8,8.81,8.79,410.0,529
2017-09-05 14:40,8.8,8.8,8.81,8.79,793.0,529
2017-09-05 14:45,8.8,8.78,8.81,8.78,810.0,529
2017-09-05 14:50,8.78,8.78,8.8,8.78,366.0,529
2017-09-05 14:55,8.78,8.75,8.78,8.75,885.0,529
2017-09-05 15:00,8.75,8.76,8.76,8.75,952.0,529
2017-09-06 09:35,8.76,8.76,8.76,8.7,1115.0,529
2017-09-06 09:40,8.76,8.76,8.78,8.74,481.0,529
2017-09-06 09:45,8.76,8.75,8.76,8.74,401.0,529
2017-09-06 09:50,8.74,8.73,8.74,8.72,744.0,529
2017-09-06 09:55,8.73,8.75,8.75,8.73,241.0,529
2017-09-06 10:00,8.75,8.74,8.75,8.73,111.0,529
2017-09-06 10:05,8.74,8.76,8.78,8.73,318.0,529
2017-09-06 10:10,8.76,8.77,8.78,8.76,220.0,529
2017-09-06 10:15,8.76,8.76,8.78,8.75,577.0,529
2017-09-06 10:20,8.76,8.77,8.78,8.75,506.0,529
2017-09-06 10:25,8.77,8.75,8.77,8.74,354.0,529
2017-09-06 10:30,8.75,8.75,8.75,8.73,582.0,529
2017-09-06 10:35,8.75,8.74,8.75,8.73,1026.0,529
2017-09-06 10:40,8.74,8.74,8.75,8.74,337.0,529
2017-09-06 10:45,8.74,8.73,8.74,8.73,261.0,529
2017-09-06 10:50,8.74,8.75,8.75,8.73,908.0,529
2017-09-06 10:55,8.75,8.73,8.75,8.73,430.0,529
2017-09-06 11:00,8.73,8.75,8.75,8.73,162.0,529
2017-09-06 11:05,8.75,8.75,8.75,8.74,223.0,529
2017-09-06 11:10,8.75,8.75,8.75,8.74,174.0,529
2017-09-06 11:15,8.75,8.74,8.75,8.74,363.0,529
2017-09-06 11:20,8.74,8.75,8.75,8.74,143.0,529
2017-09-06 11:25,8.75,8.75,8.75,8.73,515.0,529
2017-09-06 11:30,8.75,8.75,8.75,8.74,451.0,529
2017-09-06 13:05,8.75,8.74,8.75,8.73,105.0,529
2017-09-06 13:10,8.74,8.75,8.75,8.74,270.0,529
2017-09-06 13:15,8.75,8.75,8.76,8.74,480.0,529
2017-09-06 13:20,8.75,8.76,8.77,8.75,849.0,529
2017-09-06 13:25,8.76,8.76,8.76,8.75,278.0,529
2017-09-06 13:30,8.76,8.77,8.77,8.75,593.0,529
2017-09-06 13:35,8.77,8.77,8.78,8.76,179.0,529
2017-09-06 13:40,8.77,8.76,8.77,8.76,289.0,529
2017-09-06 13:45,8.76,8.76,8.77,8.75,334.0,529
2017-09-06 13:50,8.76,8.75,8.76,8.74,845.0,529
2017-09-06 13:55,8.75,8.73,8.76,8.73,1091.0,529
2017-09-06 14:00,8.73,8.75,8.75,8.73,321.0,529
2017-09-06 14:05,8.75,8.75,8.75,8.74,353.0,529
2017-09-06 14:10,8.75,8.74,8.75,8.73,169.0,529
2017-09-06 14:15,8.74,8.74,8.75,8.73,403.0,529
2017-09-06 14:20,8.74,8.73,8.74,8.73,560.0,529
2017-09-06 14:25,8.74,8.73,8.74,8.72,433.0,529
2017-09-06 14:30,8.73,8.73,8.74,8.72,505.0,529
2017-09-06 14:35,8.73,8.73,8.74,8.73,638.0,529
2017-09-06 14:40,8.73,8.73,8.74,8.72,754.0,529
2017-09-06 14:45,8.74,8.74,8.75,8.73,585.0,529
2017-09-06 14:50,8.74,8.73,8.74,8.72,759.0,529
2017-09-06 14:55,8.73,8.72,8.73,8.71,1771.0,529
2017-09-06 15:00,8.72,8.73,8.73,8.71,923.0,529
2017-09-07 09:35,8.71,8.69,8.74,8.67,2202.0,529
2017-09-07 09:40,8.69,8.7,8.71,8.69,302.0,529
2017-09-07 09:45,8.7,8.72,8.72,8.69,817.0,529
2017-09-07 09:50,8.72,8.71,8.72,8.7,518.0,529
2017-09-07 09:55,8.71,8.74,8.74,8.7,802.0,529
2017-09-07 10:00,8.74,8.73,8.74,8.72,1064.0,529
2017-09-07 10:05,8.73,8.76,8.76,8.73,786.0,529
2017-09-07 10:10,8.76,8.73,8.76,8.73,557.0,529
2017-09-07 10:15,8.73,8.76,8.76,8.73,535.0,529
2017-09-07 10:20,8.76,8.76,8.76,8.75,251.0,529
2017-09-07 10:25,8.76,8.75,8.76,8.75,381.0,529
2017-09-07 10:30,8.75,8.75,8.76,8.74,574.0,529
2017-09-07 10:35,8.75,8.76,8.76,8.74,355.0,529
2017-09-07 10:40,8.76,8.75,8.76,8.74,423.0,529
2017-09-07 10:45,8.75,8.73,8.75,8.73,506.0,529
2017-09-07 10:50,8.73,8.74,8.75,8.73,167.0,529
2017-09-07 10:55,8.74,8.74,8.74,8.73,276.0,529
2017-09-07 11:00,8.74,8.74,8.74,8.72,497.0,529
2017-09-07 11:05,8.74,8.72,8.74,8.71,927.0,529
2017-09-07 11:10,8.72,8.74,8.74,8.72,152.0,529
2017-09-07 11:15,8.74,8.75,8.75,8.73,298.0,529
2017-09-07 11:20,8.75,8.73,8.75,8.73,562.0,529
2017-09-07 11:25,8.73,8.75,8.75,8.73,244.0,529
2017-09-07 11:30,8.75,8.73,8.75,8.73,360.0,529
2017-09-07 13:05,8.73,8.75,8.75,8.73,447.0,529
2017-09-07 13:10,8.75,8.74,8.75,8.74,255.0,529
2017-09-07 13:15,8.74,8.74,8.75,8.74,218.0,529
2017-09-07 13:20,8.74,8.75,8.76,8.74,426.0,529
2017-09-07 13:25,8.75,8.76,8.77,8.75,797.0,529
2017-09-07 13:30,8.76,8.77,8.77,8.75,210.0,529
2017-09-07 13:35,8.77,8.77,8.77,8.75,72.0,529
2017-09-07 13:40,8.77,8.75,8.77,8.75,193.0,529
2017-09-07 13:45,8.75,8.75,8.77,8.75,256.0,529
2017-09-07 13:50,8.75,8.76,8.76,8.75,605.0,529
2017-09-07 13:55,8.76,8.76,8.76,8.75,435.0,529
2017-09-07 14:00,8.76,8.76,8.76,8.74,332.0,529
2017-09-07 14:05,8.76,8.76,8.76,8.75,210.0,529
2017-09-07 14:10,8.76,8.77,8.77,8.75,160.0,529
2017-09-07 14:15,8.77,8.75,8.77,8.75,830.0,529
2017-09-07 14:20,8.75,8.74,8.76,8.74,493.0,529
2017-09-07 14:25,8.74,8.75,8.76,8.74,244.0,529
2017-09-07 14:30,8.75,8.74,8.76,8.74,729.0,529
2017-09-07 14:35,8.74,8.72,8.75,8.72,780.0,529
2017-09-07 14:40,8.72,8.72,8.74,8.72,504.0,529
2017-09-07 14:45,8.72,8.71,8.73,8.71,1336.0,529
2017-09-07 14:50,8.71,8.7,8.72,8.7,1792.0,529
2017-09-07 14:55,8.71,8.69,8.73,8.69,2295.0,529
2017-09-07 15:00,8.7,8.71,8.71,8.69,394.0,529
2017-09-08 09:35,8.69,8.71,8.71,8.67,438.0,529
2017-09-08 09:40,8.71,8.71,8.73,8.7,552.0,529
2017-09-08 09:45,8.71,8.72,8.73,8.7,360.0,529
2017-09-08 09:50,8.72,8.73,8.73,8.71,318.0,529
2017-09-08 09:55,8.73,8.74,8.74,8.72,470.0,529
2017-09-08 10:00,8.74,8.75,8.75,8.74,1190.0,529
2017-09-08 10:05,8.75,8.75,8.75,8.74,427.0,529
2017-09-08 10:10,8.75,8.73,8.75,8.73,585.0,529
2017-09-08 10:15,8.73,8.73,8.74,8.71,707.0,529
2017-09-08 10:20,8.73,8.72,8.73,8.71,344.0,529
2017-09-08 10:25,8.72,8.71,8.73,8.71,402.0,529
2017-09-08 10:30,8.71,8.72,8.73,8.71,278.0,529
2017-09-08 10:35,8.72,8.73,8.73,8.71,889.0,529
2017-09-08 10:40,8.73,8.7,8.74,8.7,1641.0,529
2017-09-08 10:45,8.7,8.72,8.74,8.69,1300.0,529
2017-09-08 10:50,8.72,8.72,8.72,8.7,398.0,529
2017-09-08 10:55,8.72,8.72,8.72,8.7,333.0,529
2017-09-08 11:00,8.72,8.71,8.72,8.71,150.0,529
2017-09-08 11:05,8.71,8.7,8.72,8.7,317.0,529
2017-09-08 11:10,8.7,8.71,8.71,8.7,226.0,529
2017-09-08 11:15,8.71,8.71,8.71,8.7,360.0,529
2017-09-08 11:20,8.71,8.71,8.71,8.7,444.0,529
2017-09-08 11:25,8.71,8.73,8.73,8.7,1231.0,529
2017-09-08 11:30,8.73,8.75,8.75,8.7,1018.0,529
2017-09-08 13:05,8.75,8.73,8.75,8.73,338.0,529
2017-09-08 13:10,8.73,8.73,8.73,8.72,429.0,529
2017-09-08 13:15,8.73,8.73,8.74,8.73,730.0,529
2017-09-08 13:20,8.73,8.73,8.74,8.7,444.0,529
2017-09-08 13:25,8.71,8.72,8.74,8.71,317.0,529
2017-09-08 13:30,8.72,8.73,8.74,8.71,279.0,529
2017-09-08 13:35,8.73,8.71,8.73,8.71,281.0,529
2017-09-08 13:40,8.71,8.73,8.73,8.71,392.0,529
2017-09-08 13:45,8.73,8.72,8.73,8.71,800.0,529
2017-09-08 13:50,8.72,8.73,8.73,8.71,252.0,529
2017-09-08 13:55,8.73,8.73,8.73,8.72,76.0,529
